name,status,trial_seed,exception,traceback,bucket,created_at,reported_at,metric:score (minimize),summary:score,summary:budget,summary:config_id,summary:cvrp_32,summary:cvrp_45,summary:cvrp_55,summary:cvrp_66,summary:cvrp_78,summary:cvrp_80,config:CVRP:ALLOW_DESTROY_ROUTE,config:CVRP:CAPACITY_PENALTY,config:CVRP:DESTROY_DEGREE,config:CVRP:GREEDY_ALL_ROUTES_RANDOMIZED_T,config:CVRP:INITIAL_STRATEGY,config:CVRP:REOPTIMIZE_CHANCE,config:CVRP:REPAIR_MAX_K,config:CVRP:TABU_LEN,config:CVRP:TRIES,config:CVRP:TSP_ALPHA,config:CVRP:TSP_ANTS,config:CVRP:TSP_BETA,config:CVRP:TSP_EVAPORATION,config:CVRP:TSP_EXACT_THRESHOLD,config:CVRP:TSP_INITIAL_PHEROMONE,config:CVRP:TSP_TIME_LIMIT,config:CVRP:VNS_MAX_ITERATIONS,config:CVRP:VNS_MISSSES_INIT
config_id=80_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=80_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:59:30.120023,2024-07-04 15:59:44.384377,16.39560868128631,16.39560868128631,2.2222222222222223,80,0.12755102040815647,4.6604527296937315,5.5917986952469745,8.28267477203648,7.289107289107299,9.699376063528087,False,7427.06521199981,0.04312384011035946,3.7863824291961476,GREEDY_ALL_ROUTES,0.9877730680986972,150,4,5,5.79096733163821,444,7.255324027547213,0.49180225201045585,14,9.008011621472473,4.2229920594658195,139,633
config_id=81_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=81_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:59:41.087340,2024-07-04 15:59:55.371096,28.088614616307048,28.088614616307048,2.2222222222222223,81,10.331632653061229,5.5925432756325,13.793103448275868,8.738601823708203,11.87551187551188,15.598411798071465,False,2106.621890056666,0.0626736917727848,6.499822090878945,GREEDY_ALL_ROUTES_RANDOMIZED,0.14025200827598722,150,37,5,1.8050342576137173,245,9.71423698947598,0.18916718318239487,13,4.927855785915868,2.4798384332877386,436,501
config_id=200_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=200_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:40:24.125526,2024-07-04 19:40:39.124863,21.55115977905463,21.55115977905463,2.2222222222222223,200,1.5306122448979664,5.725699067909451,5.125815470643058,10.182370820668684,14.250614250614246,9.81281905842315,False,5296.736919095682,0.05081392296801384,9.598689009260424,GREEDY_ALL_ROUTES_RANDOMIZED,0.35422129923391854,150,32,3,3.2226043795936277,808,3.946136682770987,0.3900404686731707,8,9.794065232261424,2.520650043966577,191,148
config_id=146_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=146_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:27:18.342439,2024-07-04 19:27:32.625787,55.62100641450775,55.62100641450775,2.2222222222222223,146,23.214285714285722,21.30492676431426,18.639328984156567,18.617021276595747,29.156429156429155,23.596142938173557,True,9693.757061514245,0.09388628999360907,1.5620786422943533,GREEDY_ALL_ROUTES_RANDOMIZED,0.2079450555661084,150,42,5,7.669526233469576,68,5.935244253621952,0.11862902029338117,10,9.438903052081796,2.1944516675235586,86,803
config_id=199_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=199_seed=1608637542_budget=60.0_instance=None,2024-07-04 21:10:45.710472,2024-07-04 21:16:47.066045,3.5450649045200846,3.5450649045200846,60.0,199,0.0,0.0,0.0,0.9878419452887588,1.8837018837018826,2.836074872376626,False,7900.905334919374,0.005902652935726703,1.9239759365582534,GREEDY_ALL_ROUTES,0.1686860329037297,150,30,5,7.584159228829978,709,3.4638017499767355,0.0820850394115424,11,6.908849554274638,1.5567013994388892,68,243
config_id=68_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=68_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:58:04.001733,2024-07-04 15:58:18.323310,23.213612167646755,23.213612167646755,2.2222222222222223,68,5.867346938775508,5.725699067909451,8.57409133271203,11.93009118541033,9.172809172809181,13.10266591038003,False,8246.809659251492,0.035433111582317114,6.941153449311104,GREEDY_ALL_ROUTES_RANDOMIZED,0.2743579874677271,150,45,4,6.587933828237671,852,8.674269067588426,0.7112793469478844,13,6.977739902076143,6.804606309885401,310,778
config_id=222_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=222_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:44:46.592362,2024-07-04 19:45:00.692801,57.39311153089945,57.39311153089945,2.2222222222222223,222,15.433673469387754,34.087882822902806,15.750232991612311,18.313069908814583,31.449631449631443,17.92399319342031,True,4415.3050137337705,0.08888271409307168,2.5251437971714163,GREEDY_ALL_ROUTES,0.1515617652323075,150,39,5,1.065331487610327,93,8.28934021102356,0.08203537630055159,10,7.065359849293397,0.4364424278651679,53,988
config_id=104_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=104_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:07:32.669755,2024-07-04 16:08:13.561449,6.465415811354618,6.465415811354618,6.666666666666666,104,0.0,0.0,0.09319664492077884,1.3677811550151908,5.323505323505318,3.4032898468519646,False,7596.183835573128,0.005157972109652336,9.95817536206642,GREEDY_ALL_ROUTES_RANDOMIZED,0.087503460486404,150,37,2,3.7645851572404303,974,4.3576008027710085,0.40695811684253175,14,0.37123117207667794,4.381994853412082,108,522
config_id=1_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=1_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:50:00.156186,2024-07-04 15:50:15.242808,64.75340643297903,64.75340643297903,2.2222222222222223,1,23.469387755102034,40.3462050599201,15.563839701770732,19.07294832826747,31.449631449631443,20.476460578559276,True,7851.759613930136,0.0969888781486913,7.425568096389379,GREEDY_ALL_ROUTES,0.43283671073999375,150,46,1,6.4238961450813346,251,2.9515444317751607,0.5065011317403276,8,7.381590197790727,5.036331223215076,160,192
config_id=41_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=41_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:54:50.511583,2024-07-04 15:55:04.730323,18.823149125072703,18.823149125072703,2.2222222222222223,41,3.9540816326530503,8.921438082556588,3.914259086672889,4.407294832826758,9.90990990990992,11.230856494611462,False,2579.0282704493984,0.017917871151616516,6.852110589282095,GREEDY_ALL_ROUTES_RANDOMIZED,0.5611952640837905,150,30,2,7.6972344025874495,195,3.243555571678394,0.4311820742302526,11,2.431673226826651,1.1572198791446433,306,360
config_id=50_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=50_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:55:52.753203,2024-07-04 15:56:07.093708,66.50822151194461,66.50822151194461,2.2222222222222223,50,27.67857142857142,38.88149134487351,17.148182665424038,21.048632218844986,31.449631449631443,20.476460578559276,True,4983.677727394797,0.042473619500950244,9.191036060146951,GREEDY_ALL_ROUTES,0.584782466775263,150,33,1,6.638738346446939,186,9.611092471519857,0.15717610047558184,10,0.8626431841056522,9.968773775941013,252,636
config_id=105_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=105_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:44:56.549492,2024-07-04 16:46:57.511027,4.866313946351952,4.866313946351952,20.0,105,0.0,0.0,0.7455731593662529,1.823708206686936,2.8665028665028736,3.4032898468519646,False,8981.753260548683,0.0035612551429896042,1.4616745727150149,GREEDY_ALL_ROUTES,0.04707056698597957,150,11,3,1.9920346912648725,928,0.06251996781963083,0.6284368119470463,14,7.87699103044884,0.21707300217574163,459,278
config_id=13_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=13_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:51:27.229769,2024-07-04 15:51:41.591009,23.23957247571421,23.23957247571421,2.2222222222222223,13,5.994897959183665,1.9973368841544659,4.7530288909599205,12.310030395136785,13.104013104013102,12.42200794100965,False,976.7211400638387,0.08304501340604101,6.556795977874525,GREEDY_ALL_ROUTES_RANDOMIZED,0.7059887693062261,150,33,3,6.523092982430979,34,1.409439312212875,0.5472181883605008,8,7.039542015206436,4.587946376010251,89,956
config_id=115_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=115_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:10:58.517291,2024-07-04 16:11:39.403635,6.9740472588131635,6.9740472588131635,6.666666666666666,115,0.12755102040815647,0.0,2.0503261882572232,3.3434650455927084,2.7846027846027743,5.048213272830404,False,641.6790883310645,0.004574458052213971,2.043451093443916,GREEDY_ALL_ROUTES_RANDOMIZED,0.014494714827530182,150,28,2,6.47110652000554,933,0.7352711823381336,0.05208643015104208,14,1.4304251768883538,5.159745267839806,292,679
config_id=249_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=249_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:53:38.778437,2024-07-04 19:54:19.780824,34.33814167786544,34.33814167786544,6.666666666666666,249,10.969387755102034,15.845539280958732,9.972041006523757,11.550151975683898,19.164619164619157,14.40726035167328,True,589.3779207808014,0.028331295090628126,7.381722319083568,GREEDY_ALL_ROUTES,0.01237504128815481,150,4,2,9.30982297582206,915,0.967292065732465,0.8365304039825513,14,1.2334406575762387,3.9804101531258245,86,562
config_id=24_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=24_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:52:40.746420,2024-07-04 15:52:57.207906,47.76766390883087,47.76766390883087,2.2222222222222223,24,9.82142857142858,18.641810918774972,15.750232991612311,19.07294832826747,29.975429975429968,18.0941576857629,True,5467.102793432797,0.08173068141702859,0.7414817040689043,GREEDY_ALL_ROUTES,0.06096396373748946,150,13,5,3.6834808725637407,964,9.133273120039147,0.6266615710608102,9,3.7523800201184474,6.8332376664294046,376,545
config_id=289_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=289_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 22:54:21.389256,2024-07-04 22:54:35.864757,44.386414996812405,44.386414996812405,2.2222222222222223,289,21.04591836734695,18.375499334221047,13.793103448275868,14.513677811550153,17.44471744471745,22.00794100964265,True,810.44584703625,0.003604808632500253,2.449045827681717,GREEDY_ALL_ROUTES_RANDOMIZED,0.014494714827530182,150,30,4,5.738585338623656,906,0.7352711823381336,0.014173776753225665,14,1.2654177885122833,3.400216683310279,250,806
config_id=160_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=160_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:30:42.582710,2024-07-04 19:30:56.884644,34.02469828873726,34.02469828873726,2.2222222222222223,160,7.270408163265296,18.641810918774972,7.642124883504198,15.50151975683891,17.362817362817374,12.535450935904713,False,4802.649839892044,0.09624048569410093,1.1765595328873517,GREEDY_ALL_ROUTES,0.1888764775709898,150,48,5,8.651052658412663,57,8.923645585681962,0.841036733994101,11,6.938263643479521,9.26636150359893,311,326
config_id=94_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=94_seed=1608637542_budget=60.0_instance=None,2024-07-04 17:37:56.084219,2024-07-04 17:43:57.331496,4.497720463552476,4.497720463552476,60.0,94,0.0,0.0,0.09319664492077884,0.9878419452887588,3.439803439803435,2.7226318774815628,False,3990.0270387013024,0.0035462893106305467,3.6843737956360587,GREEDY_ALL_ROUTES,0.014585702774556831,150,18,4,6.651847734886499,921,3.4699964837159527,0.3871859067284797,14,4.093194705317678,2.25380218117042,227,226
config_id=183_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=183_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:36:16.145899,2024-07-04 19:36:30.829189,19.332557046275642,19.332557046275642,2.2222222222222223,183,0.0,11.8508655126498,1.2115563839701693,7.446808510638303,6.715806715806716,11.457742484401589,False,6456.429787608195,0.021963064310224014,1.9660625632881166,GREEDY_ALL_ROUTES,0.18529174011441882,150,18,5,8.388175920315964,760,9.849069618884092,0.5652330412012082,8,7.845974079214346,1.604027289365522,56,326
config_id=17_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=17_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:51:56.013811,2024-07-04 15:52:10.177145,45.10816210760875,45.10816210760875,2.2222222222222223,17,18.622448979591844,20.106524633821564,19.105312208760484,18.541033434650455,17.44471744471745,16.44923425978446,True,4951.769101112702,0.014951498272501501,7.275825478618453,GREEDY_ALL_ROUTES_RANDOMIZED,0.2592644728671105,150,18,5,3.2607429846110842,955,6.973187252542727,0.046974706861722275,10,4.739982990097851,9.612293732600904,207,364
config_id=266_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=266_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:12:58.799457,2024-07-04 20:14:59.693461,7.608876354863907,7.608876354863907,20.0,266,0.0,0.26631158455392434,1.0251630941286116,1.9756838905775176,5.896805896805901,4.254112308564939,False,2100.8594124984925,0.007716310603224201,2.2749399251801874,GREEDY_ALL_ROUTES_RANDOMIZED,0.10587998609604835,150,27,1,3.166231256002749,894,2.7557876908844805,0.09056321257610271,14,4.745976229218987,5.101679874019085,292,782
config_id=176_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=176_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:34:34.823357,2024-07-04 19:34:49.160820,45.10664518775092,45.10664518775092,2.2222222222222223,176,6.25,7.323568575233019,15.191053122087595,17.629179331306986,30.057330057330066,22.29154849688031,False,1689.3260455483971,0.08564330853843866,0.7509621547369778,GREEDY_ALL_ROUTES_RANDOMIZED,0.6379320590907392,150,38,3,1.6754463719706272,833,8.825692953013988,0.48148677306831267,11,7.821642020146652,7.86648824646113,204,423
config_id=121_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=121_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:25:25.026049,2024-07-04 16:27:25.871772,7.352163946589903,7.352163946589903,20.0,121,5.484693877551017,0.0,0.09319664492077884,1.1398176291793405,2.5389025389025432,4.0272263187748125,False,5055.689126600086,0.002497118290130834,8.276749130759615,GREEDY_ALL_ROUTES_RANDOMIZED,0.0724416729708495,150,44,1,5.829778814401372,936,4.389585218109986,0.35111610514857267,14,4.563185430261517,5.976396655354023,128,606
config_id=4_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=4_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 15:50:15.368464,2024-07-04 15:50:29.840931,28.836365733666657,28.836365733666657,2.2222222222222223,4,6.25,5.059920106524629,8.108108108108114,17.705167173252278,15.888615888615899,11.627906976744185,False,5924.145688620425,0.08958790769233724,3.90542442117059,GREEDY_ALL_ROUTES_RANDOMIZED,0.016882609225878795,150,26,5,8.986556343385521,894,3.1760508315112137,0.7049472084851263,12,4.201804623653621,1.6377149265434827,408,844
config_id=13_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=13_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:17:55.894658,2024-07-04 16:18:37.174494,22.678132082234487,22.678132082234487,6.666666666666666,13,5.484693877551017,0.665778961384822,4.846225535880699,12.689969604863215,12.039312039312033,12.42200794100965,False,976.7211400638387,0.08304501340604101,6.556795977874525,GREEDY_ALL_ROUTES_RANDOMIZED,0.7059887693062261,150,33,3,6.523092982430979,34,1.409439312212875,0.5472181883605008,8,7.039542015206436,4.587946376010251,89,956
config_id=107_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=107_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:08:14.148403,2024-07-04 16:08:55.038357,9.27239513040197,9.27239513040197,6.666666666666666,107,5.612244897959173,0.0,1.2115563839701693,4.027355623100304,3.276003276003281,5.104934770277936,False,3123.946465543158,0.007765913704444513,3.6843737956360587,GREEDY_ALL_ROUTES_RANDOMIZED,0.014585702774556831,150,19,1,5.3785820733498495,922,3.4915209343409397,0.42654288583166905,14,4.527657229489173,2.25380218117042,227,226
config_id=270_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=270_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:17:00.939275,2024-07-04 20:19:02.307075,29.601189708949633,29.601189708949633,20.0,270,7.14285714285714,7.589880159786944,7.455731593662618,12.310030395136785,20.3931203931204,12.024957458876905,True,693.3922385056044,0.003562957211837776,1.9053967137423593,GREEDY_ALL_ROUTES,0.03232838083259299,150,27,1,3.166231256002749,895,2.92955496023283,0.13857511437134662,14,6.102534553140316,4.177296989584786,311,874
config_id=53_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=53_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:13:48.455234,2024-07-04 16:14:29.457383,9.41938071384608,9.41938071384608,6.666666666666666,53,0.0,0.26631158455392434,1.5843429636533068,5.0911854103343535,6.797706797706793,3.7436188315371544,False,1785.4466205433362,0.0656218646773356,2.762736419943902,GREEDY_ALL_ROUTES,0.2507404690894595,150,37,5,8.303896447024245,403,6.684170514340755,0.21293445246166276,10,8.964394827025986,0.139889215872253,43,287
config_id=180_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=180_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:05:33.398529,2024-07-04 20:06:14.792745,17.516289312891367,17.516289312891367,6.666666666666666,180,0.0,3.0625832223701632,6.523765144454807,9.57446808510638,11.302211302211296,5.955757231990932,False,4060.697939898042,0.09022557407322838,2.5171540121015465,GREEDY_ALL_ROUTES,0.1515617652323075,150,43,5,1.0202155344666746,93,7.627875988612508,0.03414230800704947,9,7.536091028534784,0.9554622296555776,51,988
config_id=193_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=193_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:38:40.964905,2024-07-04 19:38:55.323841,27.523330047321068,27.523330047321068,2.2222222222222223,193,5.867346938775508,7.190412782956068,13.233923578751172,8.814589665653493,15.806715806715799,12.989222915484966,False,3756.222613683291,0.05967902791660835,2.5911959602406305,GREEDY_ALL_ROUTES_RANDOMIZED,0.16435656125695924,150,44,5,9.642414173173043,311,2.098330784479064,0.758310526672157,14,9.090484755554252,3.355719903656278,346,386
config_id=123_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=123_seed=1608637542_budget=60.0_instance=None,2024-07-04 17:19:51.688732,2024-07-04 17:25:52.740462,3.546289721932556,3.546289721932556,60.0,123,0.0,0.0,0.09319664492077884,0.9878419452887588,1.8837018837018826,2.836074872376626,False,9348.807179429099,0.007969393677260675,3.0604229356441177,GREEDY_ALL_ROUTES,0.13209393478675913,150,29,4,2.1245851635868864,920,9.762649676724086,0.3226516206717495,14,6.200885972019788,4.276473771960143,327,172
config_id=166_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=166_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:03:29.041535,2024-07-04 20:04:10.403907,11.137520260516366,11.137520260516366,6.666666666666666,166,0.0,1.1984021304926706,1.6775396085740857,8.814589665653493,3.9312039312039415,5.161656267725467,False,8674.626980034811,0.08320506018062866,0.6951173438203391,GREEDY_ALL_ROUTES,0.15180754625452567,150,39,5,5.483160296211935,92,0.38407516867883085,0.5955818118653453,10,9.609395629810203,3.625537352627944,28,778
config_id=224_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=224_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:45:00.790357,2024-07-04 19:45:15.304440,47.31995250459215,47.31995250459215,2.2222222222222223,224,25.127551020408156,20.239680426098538,19.384902143522844,6.07902735562309,19.492219492219487,20.136131593874083,True,183.90676547466734,0.09151558184948941,1.8036736616779814,GREEDY_ALL_ROUTES_RANDOMIZED,0.21861741097956197,150,29,5,8.299120619034944,91,0.11984832829821997,0.17955391876669935,14,8.222033809102884,4.979338020124489,283,668
config_id=153_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=153_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:29:01.160782,2024-07-04 19:29:15.675688,58.04884495840258,58.04884495840258,2.2222222222222223,153,26.147959183673475,27.962716378162455,15.750232991612311,18.389057750759875,29.975429975429968,20.476460578559276,True,2877.953809433039,0.05805770997698677,2.565036729369006,GREEDY_ALL_ROUTES,0.2280506522458315,150,9,5,8.271826729248831,35,1.7842974227975932,0.010248346831621,9,7.806311251509725,0.07102615145222578,326,991
config_id=220_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=220_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:04:50.882142,2024-07-04 20:05:31.884474,13.31914826023671,13.31914826023671,6.666666666666666,220,0.0,0.13315579227697327,4.9394221808015,5.775075987841949,8.026208026208037,7.430516165626777,False,2787.7540399763357,0.04583134675349195,1.1559758733811394,GREEDY_ALL_ROUTES,0.18105953406963143,150,24,5,4.8150519921408215,13,7.725162520567233,0.9699394051558055,9,7.203811039323211,0.0995711439097653,481,692
config_id=12_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=12_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:16:33.370024,2024-07-04 16:17:14.271425,9.91056192136968,9.91056192136968,6.666666666666666,12,0.0,0.0,1.0251630941286116,6.762917933130708,5.814905814905824,4.197390811117407,False,3046.137691733707,0.0278635541456157,7.431258694211609,GREEDY_ALL_ROUTES,0.5236027155259324,150,33,5,6.9220330249500055,288,9.900637962541591,0.47094203795113554,8,8.556051234269962,6.436449302239108,142,956
config_id=18_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=18_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 16:14:29.545793,2024-07-04 16:15:10.523852,14.417580326669519,14.417580326669519,6.666666666666666,18,0.0,0.9320905459387463,1.1183597390493905,6.534954407294835,9.418509418509412,8.621667612024964,False,343.88521115218396,0.08041750109464993,7.727457961860526,GREEDY_ALL_ROUTES,0.5022760208334616,150,11,5,7.467449137129061,916,7.027815999031222,0.8243745550530617,9,1.7402866804010517,9.054452913141077,187,396
config_id=41_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=41_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:55:02.254078,2024-07-04 16:57:03.268711,6.794061064373539,6.794061064373539,20.0,41,0.0,0.0,0.7455731593662529,1.2158054711246091,5.487305487305494,3.7436188315371544,False,2579.0282704493984,0.017917871151616516,6.852110589282095,GREEDY_ALL_ROUTES_RANDOMIZED,0.5611952640837905,150,30,2,7.6972344025874495,195,3.243555571678394,0.4311820742302526,11,2.431673226826651,1.1572198791446433,306,360
config_id=263_seed=1608637542_budget=60.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=263_seed=1608637542_budget=60.0_instance=None,2024-07-04 21:16:47.227866,2024-07-04 21:22:48.409644,5.155221467918233,5.155221467918233,60.0,263,0.0,0.0,0.0,1.4437689969604817,3.9312039312039415,3.006239364719221,False,1390.0509376746227,0.003562957211837776,2.4326224340274845,GREEDY_ALL_ROUTES,0.06489785846172445,150,23,1,3.166231256002749,923,2.92955496023283,0.08830470666007054,14,6.0598233782981845,4.848455771225267,292,874
config_id=213_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=213_seed=1608637542_budget=20.0_instance=None,2024-07-04 20:33:12.982122,2024-07-04 20:35:13.761695,3.6414809394091607,3.6414809394091607,20.0,213,0.0,0.0,0.0,1.2917933130699,1.8837018837018826,2.836074872376626,False,1143.3191345160803,0.006525492172889633,1.8108426787355694,GREEDY_ALL_ROUTES,0.1836088697144862,150,36,5,4.839809093226737,68,0.5339848992733048,0.28939145267648725,8,9.030312437511945,1.0511019705184659,438,316
config_id=196_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=196_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 19:57:55.760657,2024-07-04 19:58:37.242239,6.224629804731867,6.224629804731867,6.666666666666666,196,0.0,1.0652463382157196,0.9319664492078328,3.6474164133738496,3.603603603603611,3.2331253545093697,False,2598.4179979707937,0.0266849906935798,0.9764937207363895,GREEDY_ALL_ROUTES,0.16843659257855684,150,12,5,7.938765037337344,580,7.757754970090857,0.5498234583541954,11,8.865720817763274,9.852611861820646,32,271
config_id=149_seed=1608637542_budget=6.666666666666666_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=149_seed=1608637542_budget=6.666666666666666_instance=None,2024-07-04 20:03:27.763151,2024-07-04 20:04:09.246323,12.032280412643281,12.032280412643281,6.666666666666666,149,5.612244897959173,0.5326231691078487,1.3979496738117492,2.2796352583586588,7.289107289107299,7.260351673284182,False,8170.1358587601735,0.04195644116744422,3.0609317296618688,GREEDY_ALL_ROUTES_RANDOMIZED,0.5011351982537081,150,31,2,8.16513306031023,572,5.602536453098007,0.2553679681368504,11,9.075615094631006,5.541142104684698,57,569
config_id=204_seed=1608637542_budget=2.2222222222222223_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=204_seed=1608637542_budget=2.2222222222222223_instance=None,2024-07-04 19:41:23.530312,2024-07-04 19:41:37.943753,45.93027367866376,45.93027367866376,2.2222222222222223,204,20.280612244897966,22.103861517976032,13.327120223671951,4.863221884498481,18.263718263718264,25.97844583096993,True,1618.681326205993,0.02499982419354635,1.1292133327628464,GREEDY_ALL_ROUTES_RANDOMIZED,0.1532898201427605,150,37,5,8.121144937336945,97,2.167276127098522,0.6494706192107198,8,6.577352222431483,3.1021627275084724,4,804
config_id=112_seed=1608637542_budget=20.0_instance=None,success,1608637542,NA,NA,SMAC-small/config_id=112_seed=1608637542_budget=20.0_instance=None,2024-07-04 16:38:52.954652,2024-07-04 16:40:53.884712,5.604102675104968,5.604102675104968,20.0,112,0.0,0.0,0.0,1.747720364741645,4.095004095004096,3.4032898468519646,False,3848.8733613067134,0.00934791553166233,4.7954251615621795,GREEDY_ALL_ROUTES,0.18872832765475678,150,24,3,5.314667979011286,965,0.4371059812206231,0.43765842642286773,14,1.756386882028753,8.987720712961627,438,302
