name,status,trial_seed,exception,traceback,bucket,created_at,reported_at,metric:score (minimize),summary:score,summary:budget,summary:config_id,summary:cvrp_195,summary:cvrp_336,summary:cvrp_670,summary:cvrp_979,config:CVRP:CAPACITY_PENALTY,config:CVRP:DESTROY_DEGREE,config:CVRP:GREEDY_ALL_ROUTES_RANDOMIZED_T,config:CVRP:INITIAL_STRATEGY,config:CVRP:REOPTIMIZE_CHANCE,config:CVRP:REPAIR_MAX_K,config:CVRP:TABU_LEN,config:CVRP:TRIES,config:CVRP:TSP_ALPHA,config:CVRP:TSP_ANTS,config:CVRP:TSP_BETA,config:CVRP:TSP_EVAPORATION,config:CVRP:TSP_EXACT_THRESHOLD,config:CVRP:TSP_INITIAL_PHEROMONE,config:CVRP:TSP_TIME_LIMIT,config:CVRP:VNS_MAX_ITERATIONS,config:CVRP:VNS_MISSSES_INIT
config_id=290_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=290_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:12:14.299590,2024-07-05 01:12:33.561697,34.21381409319445,34.21381409319445,3.7037037037037033,290,11.188241944601462,12.65032959291501,27.492961211491675,11.380446476600326,8955.60046310662,0.007219177264692207,1.4366405007958771,GREEDY_ALL_ROUTES,0.7093929487187598,150,42,2,3.304438026585628,996,4.854274228581803,0.8769136137749103,10,7.811970919937901,2.8899551039132967,352,820
config_id=712_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=712_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:15:38.428680,2024-07-05 08:16:24.588327,28.13412179937234,28.13412179937234,11.11111111111111,712,6.29734313171284,7.537146595165023,24.264685783013974,10.309642280796115,4264.79312232539,0.0014365948609857556,0.6015220586137241,GREEDY_ALL_ROUTES,0.6705490152817379,150,5,3,8.772894863528554,979,4.5285788595649965,0.7808060341345714,10,4.780952971607531,0.04703949410042774,119,128
config_id=362_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=362_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 01:41:21.565996,2024-07-05 01:42:08.248858,32.13502960990167,32.13502960990167,11.11111111111111,362,8.248728094968904,10.546254429915681,27.156056091627256,10.767717859064007,9570.902331299852,0.005537902202096798,7.224246340455649,GREEDY_ALL_ROUTES,0.9762369629002076,150,43,3,1.2928887084500804,793,0.9546280645627052,0.3065934143763535,8,7.466800772479165,8.565146902599771,272,116
config_id=728_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=728_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:52:28.442774,2024-07-05 07:53:17.770139,85.58919195730346,85.58919195730346,3.7037037037037033,728,16.65347654041831,32.69403569811158,47.94371702703442,60.66853819257665,2453.5338294041017,0.001272385871508686,0.8083426177082003,GREEDY_ALL_ROUTES_RANDOMIZED,0.07317791613278532,150,43,4,6.310829274522905,388,3.575142106364092,0.3579118135424113,11,7.783205384953993,5.684713960396031,275,839
config_id=709_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=709_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:10:58.622602,2024-07-05 08:11:44.716469,21.625338527561198,21.625338527561198,11.11111111111111,709,5.126059920859238,8.066220500176113,18.581718284449057,5.570871436256053,8358.24715122503,0.001493971550029645,0.785416586069781,GREEDY_ALL_ROUTES,0.5422978312740195,150,39,1,7.850198330524075,943,5.704893524481837,0.1497271220140727,14,6.99771462010625,3.2988553315920766,107,231
config_id=128_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=128_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:36:02.094831,2024-07-05 00:36:10.320069,41.409229942271764,41.409229942271764,1.234567901234568,128,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,4639.324866883362,0.09722852763352217,6.281009090616433,GREEDY_ALL_ROUTES,0.12295482703905403,150,10,2,2.517156946789577,852,5.616615654942424,0.5281570022606228,8,8.602795536560855,7.230914889052753,34,737
config_id=681_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=681_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 08:09:29.869442,2024-07-05 08:10:16.219754,20.029231651068617,20.029231651068617,11.11111111111111,681,6.8581119276427405,7.509830279417162,16.061421971954193,6.306313878429259,3606.787410109268,0.0013910944015415917,0.6969289848244034,GREEDY_ALL_ROUTES,0.017869015044579953,150,49,2,8.094895891287711,919,5.5077969286816275,0.3004823820675114,8,1.3697055648873335,2.6302571519189866,121,914
config_id=173_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=173_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:24:11.429843,2024-07-05 01:24:29.846735,38.81802926841656,38.81802926841656,3.7037037037037033,173,15.739966082532497,15.755044532783181,27.751277915971894,15.51573426573427,2599.0497924283286,0.03517402864092684,9.216115509753907,GREEDY_ALL_ROUTES,0.4752883854763572,150,45,4,0.6314102293853805,155,0.08833749181144901,0.6346125723268717,11,1.3514057605137326,9.579761869357137,265,317
config_id=749_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=749_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:57:22.893581,2024-07-05 07:57:41.475829,59.70337031610704,59.70337031610704,3.7037037037037033,749,27.260599208592428,24.96064293981066,42.54571795642785,19.70229289940828,5925.719265965608,0.09490414217705904,3.6325771926485313,GREEDY_ALL_ROUTES_RANDOMIZED,0.2816292632962605,150,25,1,3.8273132791937514,369,6.515746894771562,0.5877310020713116,14,6.123073720585632,5.559442083506371,328,738
config_id=624_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=624_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:00:35.138997,2024-07-05 06:00:43.637214,41.409229942271764,41.409229942271764,1.234567901234568,624,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,373.70857730209207,0.04774471541702625,3.650446575586194,GREEDY_ALL_ROUTES,0.020465814996057523,150,47,3,5.407519856726177,623,2.6720971960778432,0.444969580749911,11,9.323379366233542,6.4786217823526755,19,796
config_id=259_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=259_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:06:08.891077,2024-07-05 01:07:18.379319,51.26966203240875,51.26966203240875,3.7037037037037033,259,19.308083663086496,21.740193083221303,38.79875898641445,16.66722700376546,6331.978467496293,0.052364172230512054,3.0891501496014273,GREEDY_ALL_ROUTES_RANDOMIZED,0.12748698481420084,150,17,5,6.936036143724329,701,1.698686585827271,0.2559656011746514,11,1.1477381593199854,6.055389734515936,435,457
config_id=805_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=805_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 09:46:59.551023,2024-07-05 09:49:14.927429,19.86729108053753,19.86729108053753,33.33333333333333,805,5.598643301300177,6.867178008928132,14.419265779187063,10.406300430338899,154.55119678145758,0.0015719248125612344,5.499373259321581,GREEDY_ALL_ROUTES,0.9594167265364765,150,30,1,1.4724377097828518,972,6.850892118819034,0.9261350212728969,9,7.211018015837002,5.799653097733267,43,247
config_id=61_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=61_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:19:31.997424,2024-07-05 00:19:46.330222,41.409229942271764,41.409229942271764,1.234567901234568,61,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,827.9866792512647,0.060712058837172435,2.830816541972549,GREEDY_ALL_ROUTES,0.29580679940299287,150,20,4,2.9782459390755185,571,4.765743517969006,0.6670344537090217,14,7.3283952511304005,2.15725438212166,16,336
config_id=416_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=416_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:26:28.316768,2024-07-05 07:26:44.928099,33.89278010706379,33.89278010706379,3.7037037037037033,416,8.915771622385527,10.922932047070333,27.571549626875868,13.774206562668102,472.54178748765935,0.001952414602905835,6.674126288424727,GREEDY_ALL_ROUTES,0.9373835436659244,150,18,3,2.4020534834709846,922,7.246998405817803,0.757942977372409,13,6.188789707285893,6.26594101309784,96,133
config_id=189_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=189_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:50:01.469598,2024-07-05 00:50:20.779593,41.046745658852885,41.046745658852885,1.234567901234568,189,16.46127755794233,20.07461667301651,27.751277915971894,15.51573426573427,6740.199190587927,0.006131744112853174,5.714157318234881,GREEDY_ALL_ROUTES,0.3137088335269198,150,19,4,3.347159157031004,736,4.051228581882958,0.07766966830685902,13,2.8647256626811326,4.333341127196634,343,399
config_id=325_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=325_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 01:54:03.817525,2024-07-05 01:54:50.956825,30.716500589833664,30.716500589833664,11.11111111111111,325,7.55907292255511,11.73595186577625,25.751715277587948,9.24556213017751,8365.762875693574,0.007387810847116699,0.9095581008175708,GREEDY_ALL_ROUTES,0.360740608485342,150,8,1,8.57844028363425,997,2.620657999840705,0.16878753048955644,9,6.469253516743316,0.27782134958625476,465,492
config_id=336_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=336_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:19:59.045651,2024-07-05 01:20:16.131024,35.933605889523946,35.933605889523946,3.7037037037037033,336,16.156020350480492,13.616464549891806,27.51482929229423,9.366594943518013,2386.7253801700276,0.012308668448307532,7.777112859847996,GREEDY_ALL_ROUTES,0.623455026225609,150,14,2,5.1537584370258935,986,8.592752889475143,0.8999203876932722,9,5.694052554999132,0.15312204203365187,411,255
config_id=99_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=99_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:28:37.345318,2024-07-05 01:28:55.330100,39.359904431452215,39.359904431452215,3.7037037037037033,99,17.345392877331832,15.409996333862885,27.751277915971894,15.51573426573427,6238.59324676573,0.04572500019498568,6.072780400167004,GREEDY_ALL_ROUTES,0.7395050074947404,150,44,2,0.9661884096464157,33,6.423295289428228,0.6110230957278929,11,2.3271514901985944,3.9151508990960915,298,547
config_id=325_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=325_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 02:51:37.881372,2024-07-05 02:53:53.079503,29.524846343737416,29.524846343737416,33.33333333333333,325,5.849632560768803,10.20408163265305,25.792717929092746,8.252924959655727,8365.762875693574,0.007387810847116699,0.9095581008175708,GREEDY_ALL_ROUTES,0.360740608485342,150,8,1,8.57844028363425,997,2.620657999840705,0.16878753048955644,9,6.469253516743316,0.27782134958625476,465,492
config_id=221_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=221_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:58:13.382930,2024-07-05 00:58:25.303574,40.76806930081118,40.76806930081118,1.234567901234568,221,15.7535330695308,20.07461667301651,27.751277915971894,15.51573426573427,2293.6577703767234,0.047441613893710294,3.0513405908096045,GREEDY_ALL_ROUTES,0.17581617820316664,150,10,5,7.5953321441155515,969,4.403007460214006,0.28558479684603005,13,3.2692766412310563,3.0008399033164292,117,216
config_id=813_seed=1608637542_budget=100.0_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=813_seed=1608637542_budget=100.0_instance=None,2024-07-05 10:22:45.641336,2024-07-05 10:29:27.273038,12.304312970556358,12.304312970556358,100.0,813,4.1899378179762525,5.9765223454651295,8.080939234070472,5.728886498117269,154.55119678145758,0.0017905697378374314,4.698265828745679,GREEDY_ALL_ROUTES,0.985780872631766,150,27,1,2.0930600263820587,933,7.183077141484154,0.9048965058091298,13,7.612629669520559,6.4329379827522075,47,388
config_id=118_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=118_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:34:14.671044,2024-07-05 00:34:47.334060,55.960976877775096,55.960976877775096,1.234567901234568,118,22.717919728660263,21.30528858249887,44.64232020337315,12.987493275954808,5058.52692951829,0.0842295997731088,7.461614675279381,GREEDY_ALL_ROUTES_RANDOMIZED,0.5944442135541852,150,27,2,5.654569708661571,692,8.73449592944947,0.6399284404394556,13,1.6091156331961842,4.620959169453701,5,322
config_id=414_seed=1608637542_budget=300.0_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=414_seed=1608637542_budget=300.0_instance=None,2024-07-05 05:10:44.083805,2024-07-05 05:30:45.617629,23.64820507330247,23.64820507330247,300.0,414,6.170717919728652,9.574368669623535,9.788699669245272,18.266709252286173,467.83540235225996,0.0020726357075127504,0.9695710583594033,GREEDY_ALL_ROUTES_RANDOMIZED,0.046784678564389504,150,38,4,3.8084796691602723,842,1.8465772545841188,0.572880267573266,11,6.24282382978417,4.908596252874027,5,104
config_id=274_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=274_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 02:56:40.848078,2024-07-05 02:58:55.866607,28.752044652467777,28.752044652467777,33.33333333333333,274,5.254946297343133,10.245774956689257,25.36219008829237,7.130849919311455,7457.337827312322,0.007601826625028599,9.85543855343344,GREEDY_ALL_ROUTES,0.2985297436447726,150,8,3,8.767741110663724,997,4.057134959226669,0.4682386609093566,8,7.409460431532397,3.9377535185095645,144,518
config_id=14_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=14_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:09:55.617445,2024-07-05 00:10:27.336581,56.07409055547888,56.07409055547888,1.234567901234568,14,26.026003391746745,21.415991546319123,42.42886039963918,14.425598440021513,2123.3911067827617,0.06873906962470354,3.889156603589098,GREEDY_ALL_ROUTES_RANDOMIZED,0.8100391757687728,150,20,3,5.301209277776505,232,6.458268236112606,0.5231463558400994,10,9.626857662632471,4.746996552582378,273,776
config_id=84_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=84_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:25:47.272104,2024-07-05 00:27:07.986987,53.9594107013746,53.9594107013746,1.234567901234568,84,24.804974561899385,20.349217531323905,41.756416914960504,11.774643625605163,6587.077755008761,0.05032137592886076,5.775953733907497,GREEDY_ALL_ROUTES_RANDOMIZED,0.23617019391798574,150,50,5,6.5067536066058995,207,6.805480141888601,0.08147642488938409,8,2.5842520562270246,4.63160333782577,435,755
config_id=811_seed=1608637542_budget=300.0_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=811_seed=1608637542_budget=300.0_instance=None,2024-07-05 10:47:34.570573,2024-07-05 11:07:36.501540,11.165385655357591,11.165385655357591,300.0,811,3.6449971735443842,5.822688356779837,7.936746576278608,3.805809575040353,2.2527711190775768,0.0017905697378374314,5.655399408571375,GREEDY_ALL_ROUTES,0.9579071175865406,150,36,1,1.4975590381957513,935,7.3668242425959,0.9624709117987191,13,8.048134166007264,5.876136903500705,47,317
config_id=15_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=15_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:29:32.350094,2024-07-05 01:29:49.206600,39.37842864644046,39.37842864644046,3.7037037037037033,15,17.345392877331832,20.07461667301651,27.751277915971894,8.756387842926294,1818.2496720710062,0.04457509688022053,3.1688778420301174,GREEDY_ALL_ROUTES,0.6370697189453193,150,49,1,2.426104386095512,715,1.779335687276419,0.8785993412086759,12,8.361441403916936,0.9873632649035048,471,826
config_id=5_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=5_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:08:09.078314,2024-07-05 00:08:19.929045,39.7248128870466,39.7248128870466,1.234567901234568,5,12.814019219898242,20.07461667301651,27.751277915971894,15.51573426573427,1560.1864044243653,0.005598590859279775,6.1800497987053085,GREEDY_ALL_ROUTES,0.9084908091868321,150,27,5,1.3838342320184727,610,6.315074873712656,0.17779781921923157,13,7.263652423889389,2.4848325851165627,36,353
config_id=558_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=558_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:51:55.350740,2024-07-05 05:52:04.087392,39.118469038207365,39.118469038207365,1.234567901234568,558,17.345392877331832,14.782439922076618,27.751277915971894,15.51573426573427,534.1274246437443,0.05011707722511334,8.108239988975928,GREEDY_ALL_ROUTES,0.8566114828513658,150,22,4,1.2172617399995525,990,8.242547000740085,0.9113831512337739,8,7.494746602040743,7.059995740969901,301,934
config_id=429_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=429_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:36:51.835522,2024-07-05 05:37:33.057607,54.35769451355151,54.35769451355151,1.234567901234568,429,22.984737139626898,20.88332338923593,42.02635103736709,14.971086605701988,154.55119678145758,0.0017905697378374314,5.066017270936502,GREEDY_ALL_ROUTES_RANDOMIZED,0.8282766101633384,150,25,4,1.4975590381957513,940,7.214494995880374,0.979053359450636,13,7.789803720953287,6.433081632932948,96,182
config_id=594_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=594_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:56:21.196431,2024-07-05 05:56:29.552377,40.53015621559207,40.53015621559207,1.234567901234568,594,15.127190503109112,20.07461667301651,27.751277915971894,15.51573426573427,4481.088168292727,0.021881567861339195,7.888971149594185,GREEDY_ALL_ROUTES,0.9996339857171541,150,24,3,0.2529237693221604,942,8.259960062368151,0.9354783323673154,8,9.837947576473939,6.521820529906617,270,228
config_id=676_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=676_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:40:51.317556,2024-07-05 07:41:17.175839,96.51622250792326,96.51622250792326,3.7037037037037033,676,12.289429055963819,25.759285750228234,49.76696826394773,77.61481307154384,1476.6019060614128,0.0015704681830460896,0.6558376893649661,GREEDY_ALL_ROUTES_RANDOMIZED,0.11504331218873882,150,40,2,5.215420800182925,953,1.8465772545841188,0.6074566310903481,10,6.704555719351754,5.337660164120762,87,104
config_id=220_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=220_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:58:03.531070,2024-07-05 00:58:13.231802,41.409229942271764,41.409229942271764,1.234567901234568,220,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,8973.65865790932,0.06264042282626715,9.7471348820658,GREEDY_ALL_ROUTES,0.84891405126566,150,5,2,0.6794952121345876,976,8.17156933364565,0.8540219470335108,14,0.8601838263366557,3.8621199492082003,36,289
config_id=506_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=506_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 05:46:11.335617,2024-07-05 05:46:18.318496,41.409229942271764,41.409229942271764,1.234567901234568,506,17.345392877331832,20.07461667301651,27.751277915971894,15.51573426573427,987.4184920818918,0.039350945808392226,6.133147394677091,GREEDY_ALL_ROUTES,0.36954150097854016,150,20,1,8.247822948416689,768,3.29641617100077,0.9941517767116639,14,6.639909019214298,6.004638497635554,404,655
config_id=675_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=675_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 07:40:33.310442,2024-07-05 07:41:23.682309,50.81968098079287,50.81968098079287,3.7037037037037033,675,13.422272470322216,23.859364104923397,40.1846486072766,14.77861081226466,7741.551644664079,0.0013364643605040868,3.1993894448616977,GREEDY_ALL_ROUTES_RANDOMIZED,0.5359240990531037,150,42,5,5.148014707438588,911,9.33148259228757,0.25837585909423844,9,7.125888443908743,1.4716794758598677,303,421
config_id=379_seed=1608637542_budget=33.33333333333333_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=379_seed=1608637542_budget=33.33333333333333_instance=None,2024-07-05 02:38:38.161856,2024-07-05 02:40:53.206254,16.288011716012868,16.288011716012868,33.33333333333333,379,5.955907292255502,7.384750307308563,11.298280622146905,6.902232383001605,2339.8370236807355,0.004091789437415434,6.690834841070908,GREEDY_ALL_ROUTES,0.8657146673412407,150,26,1,1.8633999018741803,870,7.242764428955529,0.8787429860152142,10,6.453257182093575,6.26594101309784,105,121
config_id=160_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=160_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:24:30.078383,2024-07-05 01:24:47.039108,39.081226090025964,39.081226090025964,3.7037037037037033,160,16.65347654041831,15.463910114944191,27.751277915971894,15.51573426573427,886.0471396967906,0.04927515315705388,1.237668679380248,GREEDY_ALL_ROUTES,0.41303542423437134,150,6,2,1.1188710069252352,810,9.477403379385063,0.08159331050535922,14,5.230540227374084,3.0026611227592,39,551
config_id=348_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=348_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 01:35:46.488819,2024-07-05 01:36:34.024057,31.340990044461126,31.340990044461126,11.11111111111111,348,7.025438100621817,9.815183558453322,25.910258863406497,12.853852877891336,1768.7925436392559,0.004077044941160924,5.412055749204676,GREEDY_ALL_ROUTES,0.6407497669900089,150,43,2,6.464650248101824,775,0.8362601507479713,0.11444511160034603,8,2.940175249865856,1.7598245261679224,84,115
config_id=20_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=20_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:10:40.963254,2024-07-05 00:11:12.597691,57.356943440149536,57.356943440149536,1.234567901234568,20,21.83832673827022,24.099460143338767,44.409288467320884,16.12257934373318,2912.2914019804193,0.026619218178401675,9.875425897704915,GREEDY_ALL_ROUTES_RANDOMIZED,0.5439488194964942,150,16,3,3.39690761257652,851,0.16441159912338563,0.3006559258218484,8,2.5099265526643073,3.9910622966297606,35,407
config_id=317_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=317_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:16:43.181741,2024-07-05 01:17:00.052112,34.339513215426784,34.339513215426784,3.7037037037037033,317,10.625211984171855,12.238428305453919,27.499794986742465,12.660536578805814,2324.0413538563575,0.012017037770487602,6.549545053987394,GREEDY_ALL_ROUTES,0.29057221813877054,150,30,2,0.35250434906417794,983,8.000240841144395,0.8865257538070631,12,4.728401139229137,0.09870162916823452,42,996
config_id=271_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=271_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:08:49.702132,2024-07-05 01:09:07.434652,34.21941754670429,34.21941754670429,3.7037037037037033,271,9.962690785754669,13.05504237623194,27.751277915971894,11.45188945669715,2549.7219754703815,0.007401490543248096,6.757054677698928,GREEDY_ALL_ROUTES,0.5378317997381752,150,42,2,9.122880731946413,991,1.2390022638897693,0.939389363362378,8,4.703455843638762,2.388292013504131,166,577
config_id=331_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=331_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:19:09.647127,2024-07-05 01:19:28.386446,35.857944170483556,35.857944170483556,3.7037037037037033,331,10.986998304126615,17.386834973510368,27.501161741792647,10.318047337278102,1405.56412799666,0.00955840204035872,9.581354416727644,GREEDY_ALL_ROUTES,0.8731505829874975,150,7,1,1.0852957028377257,982,6.692926148881596,0.9829138367489917,10,1.6822158241502927,6.475199683777965,207,260
config_id=344_seed=1608637542_budget=11.11111111111111_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=344_seed=1608637542_budget=11.11111111111111_instance=None,2024-07-05 01:34:00.911101,2024-07-05 01:34:57.242359,58.18032799729781,58.18032799729781,11.11111111111111,344,24.685132843414358,25.230930695631535,43.87215373260804,14.6365653577192,2864.422731070342,0.07506334162983841,5.029863730465753,GREEDY_ALL_ROUTES_RANDOMIZED,0.8533568314377037,150,46,2,2.731780951514476,367,6.370114303741208,0.15612580227596426,10,6.382071524337455,8.532591384171948,364,942
config_id=654_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=654_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:04:27.691561,2024-07-05 06:05:07.162981,57.232092029619174,57.232092029619174,1.234567901234568,654,23.79423403052572,23.19658402283069,44.455758139026315,13.962479827864449,154.55119678145758,0.0015787654228191718,5.499373259321581,GREEDY_ALL_ROUTES_RANDOMIZED,0.8867817255946389,150,30,4,1.4975590381957513,940,7.310909683479176,0.9348409859358584,13,8.206032364963642,5.442654576108306,96,308
config_id=131_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=131_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 00:36:34.310146,2024-07-05 00:36:52.219558,58.513692526363016,58.513692526363016,1.234567901234568,131,19.111362351611085,25.357448368568992,46.22160566383293,16.708411780527154,271.6742122555982,0.007455254534788713,4.907348079717162,GREEDY_ALL_ROUTES_RANDOMIZED,0.5433147799731871,150,26,1,6.571233246195697,824,3.8103958750005473,0.7778557324160742,14,2.045626926685614,5.238063015635466,144,814
config_id=101_seed=1608637542_budget=3.7037037037037033_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=101_seed=1608637542_budget=3.7037037037037033_instance=None,2024-07-05 01:33:07.054662,2024-07-05 01:33:24.573882,38.818534972336494,38.818534972336494,3.7037037037037033,101,17.345392877331832,20.07461667301651,27.046032310089394,8.458008337816025,1918.673247187429,0.03301378464943656,2.653235821156386,GREEDY_ALL_ROUTES,0.07872960431863243,150,27,1,8.005561513145393,241,5.404719026899061,0.8812782966858437,12,5.334248287647839,3.250094193622602,167,703
config_id=634_seed=1608637542_budget=1.234567901234568_instance=None,success,1608637542,NA,NA,SMAC-large/config_id=634_seed=1608637542_budget=1.234567901234568_instance=None,2024-07-05 06:01:52.700534,2024-07-05 06:02:00.339200,38.99129053048206,38.99129053048206,1.234567901234568,634,13.933295647258337,17.757042936935253,27.751277915971894,15.51573426573427,287.4238146101615,0.01303489065897966,2.2522124592154684,GREEDY_ALL_ROUTES,0.3033127140720099,150,44,2,1.1475726164819213,963,0.6643264567230153,0.9284830597459673,12,5.413685834854847,6.3889671936205765,377,879
